Order Number,Placed On,Item SKU,Item Name,Product Category,Units,Rate (INR),Buyer Email,Ship City,Order Status,Returned On
707354,2023-01-05 05:57:53,SKU-2612,Product SKU-2612,Consumables,3,220.94,buyer0592@example.com,Mumbai,RETURNED,2023-02-02
700319,2023-01-05 06:46:13,SKU-2609,Product SKU-2609,Consumables,8,205.32,buyer0418@example.com,Mumbai,DELIVERED,
700319,2023-01-05 06:46:13,SKU-2611,Product SKU-2611,Consumables,7,60.03,buyer0418@example.com,Mumbai,DELIVERED,
700319,2023-01-05 06:46:13,SKU-2613,Product SKU-2613,Consumables,9,90.36,buyer0418@example.com,Mumbai,DELIVERED,
700319,2023-01-05 06:46:13,SKU-2601,Product SKU-2601,Consumables,1,95.2,buyer0418@example.com,Mumbai,DELIVERED,
700319,2023-01-05 06:46:13,SKU-2317,Product SKU-2317,Home Decor,4,108.6,buyer0418@example.com,Mumbai,DELIVERED,
709719,2023-01-05 08:18:29,SKU-2017,Product SKU-2017,Apparel,5,471.85,buyer0000@example.com,Mumbai,DELIVERED,
709719,2023-01-05 08:18:29,SKU-2013,Product SKU-2013,Apparel,1,408.94,buyer0000@example.com,Mumbai,DELIVERED,
713126,2023-01-05 09:13:20,SKU-2207,Product SKU-2207,Jewellery,7,122.06,buyer0578@example.com,Delhi,DELIVERED,
713126,2023-01-05 09:13:20,SKU-2215,Product SKU-2215,Jewellery,9,200.62,buyer0578@example.com,Delhi,DELIVERED,
713126,2023-01-05 09:13:20,SKU-2223,Product SKU-2223,Jewellery,8,411.63,buyer0578@example.com,Delhi,DELIVERED,
713126,2023-01-05 09:13:20,SKU-2202,Product SKU-2202,Jewellery,8,474.92,buyer0578@example.com,Delhi,DELIVERED,
713126,2023-01-05 09:13:20,SKU-2115,Product SKU-2115,Footwear,5,175.32,buyer0578@example.com,Delhi,DELIVERED,
704093,2023-01-05 10:08:41,SKU-2505,Product SKU-2505,Stationery,7,481.29,buyer0290@example.com,Kolkata,RETURNED,2023-01-31
706565,2023-01-05 11:45:38,SKU-2011,Product SKU-2011,Apparel,3,527.29,buyer0687@example.com,Bengaluru,RETURNED,2023-02-13
706565,2023-01-05 11:45:38,SKU-2017,Product SKU-2017,Apparel,1,504.01,buyer0687@example.com,Bengaluru,RETURNED,2023-02-13
706565,2023-01-05 11:45:38,SKU-2014,Product SKU-2014,Apparel,7,181.63,buyer0687@example.com,Bengaluru,RETURNED,2023-02-13
706565,2023-01-05 11:45:38,SKU-2007,Product SKU-2007,Apparel,8,447.64,buyer0687@example.com,Bengaluru,RETURNED,2023-02-13
701677,2023-01-05 13:29:49,SKU-2004,Product SKU-2004,Apparel,2,384.45,buyer0617@example.com,Pune,RETURNED,2023-02-15
701677,2023-01-05 13:29:49,SKU-2003,Product SKU-2003,Apparel,6,899.37,buyer0617@example.com,Pune,RETURNED,2023-02-15
701677,2023-01-05 13:29:49,SKU-2002,Product SKU-2002,Apparel,5,401.4,buyer0617@example.com,Pune,RETURNED,2023-02-15
701677,2023-01-05 13:29:49,SKU-2319,Product SKU-2319,Home Decor,7,152.09,buyer0617@example.com,Pune,RETURNED,2023-02-15
707087,2023-01-05 13:38:03,SKU-2320,Product SKU-2320,Home Decor,7,503.0,buyer0478@example.com,Pune,DELIVERED,
707087,2023-01-05 13:38:03,SKU-2305,Product SKU-2305,Home Decor,7,553.03,buyer0478@example.com,Pune,DELIVERED,
707087,2023-01-05 13:38:03,SKU-2306,Product SKU-2306,Home Decor,9,629.66,buyer0478@example.com,Pune,DELIVERED,
707087,2023-01-05 13:38:03,SKU-2309,Product SKU-2309,Home Decor,5,163.38,buyer0478@example.com,Pune,DELIVERED,
707087,2023-01-05 13:38:03,SKU-2301,Product SKU-2301,Home Decor,4,273.65,buyer0478@example.com,Pune,DELIVERED,
700391,2023-01-05 14:01:13,SKU-2416,Product SKU-2416,Kitchenware,4,504.36,buyer0319@example.com,Kolkata,DELIVERED,
708046,2023-01-05 15:14:31,SKU-2421,Product SKU-2421,Kitchenware,6,541.26,buyer0492@example.com,Delhi,DELIVERED,
708046,2023-01-05 15:14:31,SKU-2415,Product SKU-2415,Kitchenware,6,1101.62,buyer0492@example.com,Delhi,DELIVERED,
708046,2023-01-05 15:14:31,SKU-2406,Product SKU-2406,Kitchenware,5,513.95,buyer0492@example.com,Delhi,DELIVERED,
708046,2023-01-05 15:14:31,SKU-2422,Product SKU-2422,Kitchenware,6,379.72,buyer0492@example.com,Delhi,DELIVERED,
708046,2023-01-05 15:14:31,SKU-2401,Product SKU-2401,Kitchenware,6,331.76,buyer0492@example.com,Delhi,DELIVERED,
702954,2023-01-05 15:18:34,SKU-2001,Product SKU-2001,Apparel,6,393.64,buyer0590@example.com,Pune,DELIVERED,
715551,2023-01-05 15:27:36,SKU-2217,Product SKU-2217,Jewellery,7,360.48,buyer0223@example.com,Pune,DELIVERED,
715551,2023-01-05 15:27:36,SKU-2212,Product SKU-2212,Jewellery,9,361.58,buyer0223@example.com,Pune,DELIVERED,
715551,2023-01-05 15:27:36,SKU-2216,Product SKU-2216,Jewellery,5,693.78,buyer0223@example.com,Pune,DELIVERED,
715551,2023-01-05 15:27:36,SKU-2208,Product SKU-2208,Jewellery,3,239.27,buyer0223@example.com,Pune,DELIVERED,
715551,2023-01-05 15:27:36,SKU-2219,Product SKU-2219,Jewellery,3,164.39,buyer0223@example.com,Pune,DELIVERED,
715551,2023-01-05 15:27:36,SKU-2511,Product SKU-2511,Stationery,5,268.0,buyer0223@example.com,Pune,DELIVERED,
705734,2023-01-05 16:10:42,SKU-2007,Product SKU-2007,Apparel,1,458.57,buyer0688@example.com,Chennai,DELIVERED,
705734,2023-01-05 16:10:42,SKU-2015,Product SKU-2015,Apparel,3,148.27,buyer0688@example.com,Chennai,DELIVERED,
713592,2023-01-05 16:14:55,SKU-2218,Product SKU-2218,Jewellery,9,153.94,buyer0044@example.com,Kolkata,DELIVERED,
713592,2023-01-05 16:14:55,SKU-2203,Product SKU-2203,Jewellery,7,235.76,buyer0044@example.com,Kolkata,DELIVERED,
715205,2023-01-05 16:18:20,SKU-2605,Product SKU-2605,Consumables,5,901.07,buyer0660@example.com,Hyderabad,DELIVERED,
715205,2023-01-05 16:18:20,SKU-2619,Product SKU-2619,Consumables,4,306.85,buyer0660@example.com,Hyderabad,DELIVERED,
711060,2023-01-05 16:35:09,SKU-2011,Product SKU-2011,Apparel,4,628.07,buyer0168@example.com,Delhi,DELIVERED,
715261,2023-01-05 16:58:30,SKU-2114,Product SKU-2114,Footwear,4,196.15,buyer0455@example.com,Hyderabad,RETURNED,2023-01-10
715261,2023-01-05 16:58:30,SKU-2109,Product SKU-2109,Footwear,2,287.2,buyer0455@example.com,Hyderabad,RETURNED,2023-01-10
715261,2023-01-05 16:58:30,SKU-2115,Product SKU-2115,Footwear,7,273.96,buyer0455@example.com,Hyderabad,RETURNED,2023-01-10
708881,2023-01-05 17:49:31,SKU-2103,Product SKU-2103,Footwear,3,207.5,buyer0497@example.com,Chennai,RETURNED,2023-01-26
708881,2023-01-05 17:49:31,SKU-2116,Product SKU-2116,Footwear,2,261.73,buyer0497@example.com,Chennai,RETURNED,2023-01-26
708881,2023-01-05 17:49:31,SKU-2104,Product SKU-2104,Footwear,6,174.44,buyer0497@example.com,Chennai,RETURNED,2023-01-26
708881,2023-01-05 17:49:31,SKU-2107,Product SKU-2107,Footwear,4,898.27,buyer0497@example.com,Chennai,RETURNED,2023-01-26
706508,2023-01-05 19:34:52,SKU-2402,Product SKU-2402,Kitchenware,6,365.89,buyer0273@example.com,Mumbai,DELIVERED,
706508,2023-01-05 19:34:52,SKU-2422,Product SKU-2422,Kitchenware,3,279.14,buyer0273@example.com,Mumbai,DELIVERED,
706508,2023-01-05 19:34:52,SKU-2400,Product SKU-2400,Kitchenware,5,377.35,buyer0273@example.com,Mumbai,DELIVERED,
706508,2023-01-05 19:34:52,SKU-2417,Product SKU-2417,Kitchenware,1,606.76,buyer0273@example.com,Mumbai,DELIVERED,
706508,2023-01-05 19:34:52,SKU-2403,Product SKU-2403,Kitchenware,6,239.75,buyer0273@example.com,Mumbai,DELIVERED,
704564,2023-01-05 20:40:52,SKU-2100,Product SKU-2100,Footwear,3,514.41,buyer0301@example.com,Mumbai,DELIVERED,
704564,2023-01-05 20:40:52,SKU-2106,Product SKU-2106,Footwear,9,144.33,buyer0301@example.com,Mumbai,DELIVERED,
704564,2023-01-05 20:40:52,SKU-2110,Product SKU-2110,Footwear,6,352.53,buyer0301@example.com,Mumbai,DELIVERED,
704564,2023-01-05 20:40:52,SKU-2112,Product SKU-2112,Footwear,3,170.62,buyer0301@example.com,Mumbai,DELIVERED,
704564,2023-01-05 20:40:52,SKU-2104,Product SKU-2104,Footwear,3,157.37,buyer0301@example.com,Mumbai,DELIVERED,
704564,2023-01-05 20:40:52,SKU-2122,Product SKU-2122,Footwear,6,349.02,buyer0301@example.com,Mumbai,DELIVERED,
706957,2023-01-06 00:16:10,SKU-2010,Product SKU-2010,Apparel,8,362.89,buyer0043@example.com,Kolkata,DELIVERED,
706957,2023-01-06 00:16:10,SKU-2020,Product SKU-2020,Apparel,9,615.41,buyer0043@example.com,Kolkata,DELIVERED,
706957,2023-01-06 00:16:10,SKU-2005,Product SKU-2005,Apparel,6,628.67,buyer0043@example.com,Kolkata,DELIVERED,
706957,2023-01-06 00:16:10,SKU-2014,Product SKU-2014,Apparel,7,205.31,buyer0043@example.com,Kolkata,DELIVERED,
706957,2023-01-06 00:16:10,SKU-2000,Product SKU-2000,Apparel,2,813.01,buyer0043@example.com,Kolkata,DELIVERED,
704513,2023-01-06 02:55:00,SKU-2623,Product SKU-2623,Consumables,2,276.08,buyer0449@example.com,Mumbai,DELIVERED,
704513,2023-01-06 02:55:00,SKU-2609,Product SKU-2609,Consumables,6,478.0,buyer0449@example.com,Mumbai,DELIVERED,
704513,2023-01-06 02:55:00,SKU-2600,Product SKU-2600,Consumables,2,332.51,buyer0449@example.com,Mumbai,DELIVERED,
704513,2023-01-06 02:55:00,SKU-2604,Product SKU-2604,Consumables,9,381.46,buyer0449@example.com,Mumbai,DELIVERED,
704513,2023-01-06 02:55:00,SKU-2601,Product SKU-2601,Consumables,7,221.64,buyer0449@example.com,Mumbai,DELIVERED,
704513,2023-01-06 02:55:00,SKU-2618,Product SKU-2618,Consumables,8,571.01,buyer0449@example.com,Mumbai,DELIVERED,
713333,2023-01-06 03:16:40,SKU-2215,Product SKU-2215,Jewellery,8,307.93,buyer0003@example.com,Delhi,RETURNED,2023-02-22
713333,2023-01-06 03:16:40,SKU-2211,Product SKU-2211,Jewellery,9,384.66,buyer0003@example.com,Delhi,RETURNED,2023-02-22
713333,2023-01-06 03:16:40,SKU-2218,Product SKU-2218,Jewellery,6,185.28,buyer0003@example.com,Delhi,RETURNED,2023-02-22
707759,2023-01-06 03:55:56,SKU-2523,Product SKU-2523,Stationery,9,952.86,buyer0327@example.com,Kolkata,DELIVERED,
707759,2023-01-06 03:55:56,SKU-2506,Product SKU-2506,Stationery,1,793.83,buyer0327@example.com,Kolkata,DELIVERED,
707759,2023-01-06 03:55:56,SKU-2211,Product SKU-2211,Jewellery,5,308.61,buyer0327@example.com,Kolkata,DELIVERED,
711515,2023-01-06 04:12:55,SKU-2000,Product SKU-2000,Apparel,3,586.81,buyer0301@example.com,Mumbai,DELIVERED,
711515,2023-01-06 04:12:55,SKU-2022,Product SKU-2022,Apparel,2,280.64,buyer0301@example.com,Mumbai,DELIVERED,
711515,2023-01-06 04:12:55,SKU-2010,Product SKU-2010,Apparel,9,261.92,buyer0301@example.com,Mumbai,DELIVERED,
711515,2023-01-06 04:12:55,SKU-2021,Product SKU-2021,Apparel,4,355.48,buyer0301@example.com,Mumbai,DELIVERED,
711515,2023-01-06 04:12:55,SKU-2004,Product SKU-2004,Apparel,9,275.91,buyer0301@example.com,Mumbai,DELIVERED,
711515,2023-01-06 04:12:55,SKU-2012,Product SKU-2012,Apparel,2,504.86,buyer0301@example.com,Mumbai,DELIVERED,
705306,2023-01-06 04:29:05,SKU-2514,Product SKU-2514,Stationery,8,602.7,buyer0021@example.com,Kolkata,DELIVERED,
705306,2023-01-06 04:29:05,SKU-2522,Product SKU-2522,Stationery,8,435.51,buyer0021@example.com,Kolkata,DELIVERED,
705306,2023-01-06 04:29:05,SKU-2515,Product SKU-2515,Stationery,4,444.85,buyer0021@example.com,Kolkata,DELIVERED,
705306,2023-01-06 04:29:05,SKU-2511,Product SKU-2511,Stationery,7,339.11,buyer0021@example.com,Kolkata,DELIVERED,
705306,2023-01-06 04:29:05,SKU-2616,Product SKU-2616,Consumables,5,231.78,buyer0021@example.com,Kolkata,DELIVERED,
708248,2023-01-06 05:27:26,SKU-2602,Product SKU-2602,Consumables,5,250.45,buyer0137@example.com,Mumbai,DELIVERED,
708248,2023-01-06 05:27:26,SKU-2607,Product SKU-2607,Consumables,2,651.84,buyer0137@example.com,Mumbai,DELIVERED,
708248,2023-01-06 05:27:26,SKU-2618,Product SKU-2618,Consumables,7,445.31,buyer0137@example.com,Mumbai,DELIVERED,
708248,2023-01-06 05:27:26,SKU-2623,Product SKU-2623,Consumables,5,215.31,buyer0137@example.com,Mumbai,DELIVERED,
708248,2023-01-06 05:27:26,SKU-2621,Product SKU-2621,Consumables,7,304.23,buyer0137@example.com,Mumbai,DELIVERED,
708248,2023-01-06 05:27:26,SKU-2604,Product SKU-2604,Consumables,2,297.48,buyer0137@example.com,Mumbai,DELIVERED,
711906,2023-01-06 05:35:19,SKU-2313,Product SKU-2313,Home Decor,3,538.28,buyer0049@example.com,Bengaluru,DELIVERED,
711906,2023-01-06 05:35:19,SKU-2316,Product SKU-2316,Home Decor,2,186.74,buyer0049@example.com,Bengaluru,DELIVERED,
711906,2023-01-06 05:35:19,SKU-2311,Product SKU-2311,Home Decor,7,293.36,buyer0049@example.com,Bengaluru,DELIVERED,
712324,2023-01-06 05:54:00,SKU-2003,Product SKU-2003,Apparel,3,654.31,buyer0241@example.com,Bengaluru,RETURNED,2023-02-03
712324,2023-01-06 05:54:00,SKU-2015,Product SKU-2015,Apparel,8,119.7,buyer0241@example.com,Bengaluru,RETURNED,2023-02-03
700426,2023-01-06 08:33:12,SKU-2302,Product SKU-2302,Home Decor,7,422.61,buyer0423@example.com,Mumbai,DELIVERED,
700426,2023-01-06 08:33:12,SKU-2314,Product SKU-2314,Home Decor,2,322.86,buyer0423@example.com,Mumbai,DELIVERED,
700426,2023-01-06 08:33:12,SKU-2317,Product SKU-2317,Home Decor,2,236.55,buyer0423@example.com,Mumbai,DELIVERED,
700426,2023-01-06 08:33:12,SKU-2321,Product SKU-2321,Home Decor,6,577.45,buyer0423@example.com,Mumbai,DELIVERED,
700426,2023-01-06 08:33:12,SKU-2306,Product SKU-2306,Home Decor,4,786.4,buyer0423@example.com,Mumbai,DELIVERED,
700426,2023-01-06 08:33:12,SKU-2303,Product SKU-2303,Home Decor,2,499.78,buyer0423@example.com,Mumbai,DELIVERED,
706405,2023-01-06 09:15:14,SKU-2604,Product SKU-2604,Consumables,4,300.94,buyer0350@example.com,Kolkata,DELIVERED,
706405,2023-01-06 09:15:14,SKU-2617,Product SKU-2617,Consumables,7,129.56,buyer0350@example.com,Kolkata,DELIVERED,
706405,2023-01-06 09:15:14,SKU-2609,Product SKU-2609,Consumables,2,377.1,buyer0350@example.com,Kolkata,DELIVERED,
713869,2023-01-06 11:29:59,SKU-2417,Product SKU-2417,Kitchenware,1,871.8,buyer0477@example.com,Mumbai,DELIVERED,
711152,2023-01-06 11:32:21,SKU-2119,Product SKU-2119,Footwear,7,131.63,buyer0125@example.com,Chennai,DELIVERED,
711152,2023-01-06 11:32:21,SKU-2115,Product SKU-2115,Footwear,4,253.79,buyer0125@example.com,Chennai,DELIVERED,
711152,2023-01-06 11:32:21,SKU-2107,Product SKU-2107,Footwear,1,866.53,buyer0125@example.com,Chennai,DELIVERED,
711152,2023-01-06 11:32:21,SKU-2105,Product SKU-2105,Footwear,2,450.66,buyer0125@example.com,Chennai,DELIVERED,
711152,2023-01-06 11:32:21,SKU-2106,Product SKU-2106,Footwear,1,154.33,buyer0125@example.com,Chennai,DELIVERED,
711152,2023-01-06 11:32:21,SKU-2104,Product SKU-2104,Footwear,2,168.28,buyer0125@example.com,Chennai,DELIVERED,
704201,2023-01-06 11:35:30,SKU-2403,Product SKU-2403,Kitchenware,7,324.79,buyer0697@example.com,Delhi,RETURNED,2023-02-28
704201,2023-01-06 11:35:30,SKU-2406,Product SKU-2406,Kitchenware,5,511.83,buyer0697@example.com,Delhi,RETURNED,2023-02-28
704201,2023-01-06 11:35:30,SKU-2002,Product SKU-2002,Apparel,4,415.89,buyer0697@example.com,Delhi,RETURNED,2023-02-28
713004,2023-01-06 13:24:15,SKU-2401,Product SKU-2401,Kitchenware,4,242.76,buyer0406@example.com,Kolkata,RETURNED,2023-02-07
713004,2023-01-06 13:24:15,SKU-2408,Product SKU-2408,Kitchenware,6,308.48,buyer0406@example.com,Kolkata,RETURNED,2023-02-07
713004,2023-01-06 13:24:15,SKU-2412,Product SKU-2412,Kitchenware,2,208.89,buyer0406@example.com,Kolkata,RETURNED,2023-02-07
713004,2023-01-06 13:24:15,SKU-2419,Product SKU-2419,Kitchenware,4,204.98,buyer0406@example.com,Kolkata,RETURNED,2023-02-07
713004,2023-01-06 13:24:15,SKU-2416,Product SKU-2416,Kitchenware,8,347.54,buyer0406@example.com,Kolkata,RETURNED,2023-02-07
713004,2023-01-06 13:24:15,SKU-2423,Product SKU-2423,Kitchenware,3,774.05,buyer0406@example.com,Kolkata,RETURNED,2023-02-07
714645,2023-01-06 13:56:16,SKU-2313,Product SKU-2313,Home Decor,5,466.35,buyer0152@example.com,Delhi,DELIVERED,
714645,2023-01-06 13:56:16,SKU-2304,Product SKU-2304,Home Decor,5,143.95,buyer0152@example.com,Delhi,DELIVERED,
708513,2023-01-06 14:22:25,SKU-2322,Product SKU-2322,Home Decor,3,302.51,buyer0270@example.com,Mumbai,RETURNED,2023-01-27
708513,2023-01-06 14:22:25,SKU-2323,Product SKU-2323,Home Decor,6,157.56,buyer0270@example.com,Mumbai,RETURNED,2023-01-27
708513,2023-01-06 14:22:25,SKU-2302,Product SKU-2302,Home Decor,2,261.65,buyer0270@example.com,Mumbai,RETURNED,2023-01-27
701718,2023-01-06 14:44:44,SKU-2115,Product SKU-2115,Footwear,2,307.36,buyer0501@example.com,Delhi,RETURNED,2023-01-17
714913,2023-01-06 16:52:35,SKU-2123,Product SKU-2123,Footwear,9,294.08,buyer0551@example.com,Mumbai,RETURNED,2023-02-24
714913,2023-01-06 16:52:35,SKU-2119,Product SKU-2119,Footwear,9,127.17,buyer0551@example.com,Mumbai,RETURNED,2023-02-24
714913,2023-01-06 16:52:35,SKU-2117,Product SKU-2117,Footwear,3,423.68,buyer0551@example.com,Mumbai,RETURNED,2023-02-24
714913,2023-01-06 16:52:35,SKU-2109,Product SKU-2109,Footwear,2,257.04,buyer0551@example.com,Mumbai,RETURNED,2023-02-24
714913,2023-01-06 16:52:35,SKU-2110,Product SKU-2110,Footwear,3,364.21,buyer0551@example.com,Mumbai,RETURNED,2023-02-24
711876,2023-01-06 17:37:43,SKU-2604,Product SKU-2604,Consumables,3,211.55,buyer0361@example.com,Mumbai,DELIVERED,
705073,2023-01-06 18:50:14,SKU-2502,Product SKU-2502,Stationery,9,151.99,buyer0167@example.com,Mumbai,DELIVERED,
705073,2023-01-06 18:50:14,SKU-2511,Product SKU-2511,Stationery,4,254.18,buyer0167@example.com,Mumbai,DELIVERED,
705073,2023-01-06 18:50:14,SKU-2517,Product SKU-2517,Stationery,5,563.82,buyer0167@example.com,Mumbai,DELIVERED,
705073,2023-01-06 18:50:14,SKU-2505,Product SKU-2505,Stationery,8,442.35,buyer0167@example.com,Mumbai,DELIVERED,
705073,2023-01-06 18:50:14,SKU-2515,Product SKU-2515,Stationery,8,333.44,buyer0167@example.com,Mumbai,DELIVERED,
705073,2023-01-06 18:50:14,SKU-2504,Product SKU-2504,Stationery,4,402.14,buyer0167@example.com,Mumbai,DELIVERED,
715627,2023-01-06 19:03:21,SKU-2004,Product SKU-2004,Apparel,7,339.64,buyer0467@example.com,Mumbai,RETURNED,2023-01-11
715627,2023-01-06 19:03:21,SKU-2021,Product SKU-2021,Apparel,5,437.59,buyer0467@example.com,Mumbai,RETURNED,2023-01-11
715627,2023-01-06 19:03:21,SKU-2002,Product SKU-2002,Apparel,8,354.62,buyer0467@example.com,Mumbai,RETURNED,2023-01-11
703238,2023-01-06 19:50:12,SKU-2104,Product SKU-2104,Footwear,8,199.89,buyer0010@example.com,Mumbai,DELIVERED,
703238,2023-01-06 19:50:12,SKU-2121,Product SKU-2121,Footwear,1,914.17,buyer0010@example.com,Mumbai,DELIVERED,
703238,2023-01-06 19:50:12,SKU-2113,Product SKU-2113,Footwear,5,1299.62,buyer0010@example.com,Mumbai,DELIVERED,
701498,2023-01-07 00:04:29,SKU-2102,Product SKU-2102,Footwear,9,403.88,buyer0161@example.com,Mumbai,DELIVERED,
701498,2023-01-07 00:04:29,SKU-2103,Product SKU-2103,Footwear,6,214.56,buyer0161@example.com,Mumbai,DELIVERED,
701498,2023-01-07 00:04:29,SKU-2400,Product SKU-2400,Kitchenware,2,506.58,buyer0161@example.com,Mumbai,DELIVERED,
706416,2023-01-07 00:05:34,SKU-2018,Product SKU-2018,Apparel,6,220.94,buyer0458@example.com,Mumbai,RETURNED,2023-02-15
706416,2023-01-07 00:05:34,SKU-2023,Product SKU-2023,Apparel,8,787.97,buyer0458@example.com,Mumbai,RETURNED,2023-02-15
706416,2023-01-07 00:05:34,SKU-2502,Product SKU-2502,Stationery,6,202.61,buyer0458@example.com,Mumbai,RETURNED,2023-02-15
700335,2023-01-07 00:37:54,SKU-2112,Product SKU-2112,Footwear,9,205.1,buyer0657@example.com,Mumbai,RETURNED,2023-01-29
700335,2023-01-07 00:37:54,SKU-2106,Product SKU-2106,Footwear,6,173.49,buyer0657@example.com,Mumbai,RETURNED,2023-01-29
700335,2023-01-07 00:37:54,SKU-2108,Product SKU-2108,Footwear,7,520.85,buyer0657@example.com,Mumbai,RETURNED,2023-01-29
700335,2023-01-07 00:37:54,SKU-2115,Product SKU-2115,Footwear,6,285.3,buyer0657@example.com,Mumbai,RETURNED,2023-01-29
700335,2023-01-07 00:37:54,SKU-2508,Product SKU-2508,Stationery,5,474.68,buyer0657@example.com,Mumbai,RETURNED,2023-01-29
702402,2023-01-07 01:09:11,SKU-2011,Product SKU-2011,Apparel,2,571.61,buyer0654@example.com,Pune,RETURNED,2023-03-01
702402,2023-01-07 01:09:11,SKU-2005,Product SKU-2005,Apparel,4,602.94,buyer0654@example.com,Pune,RETURNED,2023-03-01
701286,2023-01-07 01:26:28,SKU-2219,Product SKU-2219,Jewellery,6,179.21,buyer0009@example.com,Mumbai,DELIVERED,
701286,2023-01-07 01:26:28,SKU-2418,Product SKU-2418,Kitchenware,5,743.3,buyer0009@example.com,Mumbai,DELIVERED,
715402,2023-01-07 02:49:47,SKU-2117,Product SKU-2117,Footwear,4,494.83,buyer0385@example.com,Mumbai,DELIVERED,
715402,2023-01-07 02:49:47,SKU-2104,Product SKU-2104,Footwear,7,189.88,buyer0385@example.com,Mumbai,DELIVERED,
715402,2023-01-07 02:49:47,SKU-2103,Product SKU-2103,Footwear,3,225.87,buyer0385@example.com,Mumbai,DELIVERED,
707616,2023-01-07 02:55:43,SKU-2623,Product SKU-2623,Consumables,9,199.12,buyer0402@example.com,Mumbai,DELIVERED,
707616,2023-01-07 02:55:43,SKU-2200,Product SKU-2200,Jewellery,1,331.31,buyer0402@example.com,Mumbai,DELIVERED,
700999,2023-01-07 04:12:19,SKU-2111,Product SKU-2111,Footwear,6,293.33,buyer0078@example.com,Pune,RETURNED,2023-02-26
700999,2023-01-07 04:12:19,SKU-2106,Product SKU-2106,Footwear,8,148.58,buyer0078@example.com,Pune,RETURNED,2023-02-26
700999,2023-01-07 04:12:19,SKU-2112,Product SKU-2112,Footwear,1,175.64,buyer0078@example.com,Pune,RETURNED,2023-02-26
700999,2023-01-07 04:12:19,SKU-2116,Product SKU-2116,Footwear,1,243.08,buyer0078@example.com,Pune,RETURNED,2023-02-26
700999,2023-01-07 04:12:19,SKU-2305,Product SKU-2305,Home Decor,6,583.34,buyer0078@example.com,Pune,RETURNED,2023-02-26
707574,2023-01-07 05:09:35,SKU-2218,Product SKU-2218,Jewellery,9,108.85,buyer0346@example.com,Pune,DELIVERED,
707574,2023-01-07 05:09:35,SKU-2221,Product SKU-2221,Jewellery,1,268.76,buyer0346@example.com,Pune,DELIVERED,
707574,2023-01-07 05:09:35,SKU-2200,Product SKU-2200,Jewellery,8,234.89,buyer0346@example.com,Pune,DELIVERED,
707574,2023-01-07 05:09:35,SKU-2223,Product SKU-2223,Jewellery,8,371.2,buyer0346@example.com,Pune,DELIVERED,
707574,2023-01-07 05:09:35,SKU-2212,Product SKU-2212,Jewellery,2,248.67,buyer0346@example.com,Pune,DELIVERED,
707574,2023-01-07 05:09:35,SKU-2209,Product SKU-2209,Jewellery,1,340.36,buyer0346@example.com,Pune,DELIVERED,
707725,2023-01-07 07:12:06,SKU-2209,Product SKU-2209,Jewellery,3,286.53,buyer0544@example.com,Pune,DELIVERED,
707725,2023-01-07 07:12:06,SKU-2412,Product SKU-2412,Kitchenware,7,137.84,buyer0544@example.com,Pune,DELIVERED,
703257,2023-01-07 07:43:38,SKU-2017,Product SKU-2017,Apparel,4,473.13,buyer0082@example.com,Mumbai,RETURNED,2023-02-28
703257,2023-01-07 07:43:38,SKU-2009,Product SKU-2009,Apparel,5,153.11,buyer0082@example.com,Mumbai,RETURNED,2023-02-28
703257,2023-01-07 07:43:38,SKU-2007,Product SKU-2007,Apparel,5,420.21,buyer0082@example.com,Mumbai,RETURNED,2023-02-28
